company_name,company_phone,phone_length
大統機車行,426652729,9
大美企業社,229092201,9
大美機械企業有限公司,229953832,9
大美清潔打腊行,33592366,8
大聖起重工程行,910814015,9
大聲行銷顧問股份有限公司,223929818,9
大自然健康股份有限公司,33176761,8
大自然農業企業股份有限公司,35302130,8
大興吉國際企業有限公司,955550991,9
大興工業有限公司,223218191,9
大芯小客車租賃股份有限公司,938708163,9
大茂營造事業有限公司,223013135,9
大華觀光事業股份有限公司北投國華高爾夫俱樂部分公司,286261281,9
大葉大學學生會,48511888,8
大蒼有限公司,928221151,9
大虹國際電子有限公司,32876436,8
大行租車股份有限公司,226953036,9
大衛太陽能股份有限公司,87386077,8
大裕機車行,425221783,9
大裕機電股份有限公司,73457889,8
大觀堂中醫診所,227112123,9
大誠物流有限公司,65890165,8
大誠通信行,87383102,8
大謙工程顧問有限公司,938090879,9
大豐機車行,423264217,9
大豐資訊股份有限公司,227919166,9
大象通信有限公司,222837000,9
大賢藥粧生活館有限公司,62500410,8
大越傑樂國際有限公司,422523989,9
大輪機械工程股份有限公司,225212358,9
大通照相器材有限公司,72613166,8
大通環境清除股份有限公司,223719666,9
大通百貨有限公司,48380660,8
大連機車專業商行,422450338,9
大進實業股份有限公司,422343166,9
大進建設股份有限公司,67231062,8
大運統聯合建設有限公司,75591622,8
大鈞有限公司,226411205,9
大銓企業股份有限公司,33676529,8
大錡工程有限公司,222503360,9
大鐘工業股份有限公司,62322318,8
大鑫消防器材有限公司,423552896,9
大長運企業有限公司,225521860,9
大陸運搬機械股份有限公司,282823150,9
大雄儀電工程有限公司,78155456,8
大霸廣告工程行,915550955,9
大順發不動產經紀有限公司,225172788,9
大順興服裝材料有限公司,225596995,9
大馬企業社,978873701,9
大高雄中醫師公會,75223971,8
大高雄保險代理職業工會,77778129,8
大高雄照顧服務員職業工會,73494931,8
大鴻汽車有限公司,229030369,9
大鼎機械工廠有限公司,229926365,9
天一藥廠股份有限公司,66985978,8
天一電子股份有限公司,35825197,8
天下技術服務有限公司,77873469,8
天下翻譯企業有限公司,227772030,9
天丞室內裝修有限公司,932909841,9
天主教中華道明修女會醫療財團法人天主教福安醫院,55952688,8
天之祥海洋股份有限公司,75516738,8
天乙車業行,76513633,8
天佑機車行,224624531,9
天信室內裝修設計工程有限公司,285216185,9
天凱彩色印刷有限公司,222217417,9
天利工業有限公司,47516660,8
天創國際事業有限公司,87519996,8
天加消防器材股份有限公司,282092359,9
天勢國際有限公司,289212866,9
天吉機車行,33208613,8
天品國際股份有限公司,24526678,8
天品聯合企業股份有限公司,24526678,8
天壕企業有限公司,422820026,9
天天廣播電臺股份有限公司,422658999,9
天如有限公司,223638030,9
天威實業有限公司,955769058,9
天宇先進科技有限公司,227789111,9
天宇國際石材有限公司,226021695,9
天宇精密科技有限公司,34250872,8
天安國際興業股份有限公司,67030088,8
天宸小客車租賃有限公司,65851522,8
天山資材股份有限公司,77886001,8
天崗營造股份有限公司,285216155,9
天崧企業有限公司,226325024,9
天工化學工廠,425269656,9
天工精密股份有限公司,422785523,9
天平科學儀器有限公司,48730555,8
天恩國際貿易有限公司,424392333,9
天恩茶業有限公司,77681666,8
天悅有限公司,226646061,9
天悅香氛國際貿易股份有限公司,422916726,9
天懿實業有限公司,34931151,8
天成五金商行,63300895,8
天成煤氣行,63559655,8
天成聯合運輸有限公司,227820060,9
天星旅行社有限公司,225811247,9
天昶實業股份有限公司,227131334,9
天時國際有限公司,227195505,9
天時福冷凍食品有限公司,76107405,8
天時福水產食品股份有限公司,76107405,8
天晨有限公司,228100810,9
天暢有限公司,282316768,9
天楓實業有限公司,56336989,8
天母百貨行,228740265,9
天汗工程股份有限公司,36561000,8
天璽股份有限公司,225816111,9
天皓廣告有限公司,34970577,8
天碁實業有限公司,229907588,9
天禾國際有限公司,277461681,9
天立揚製片有限公司,225361362,9
天羅鐵網企業有限公司,224525717,9
天翼企業社,233779750,9
天翼企業行,233779750,9
天耘策略行銷有限公司,229291780,9
天與地科技股份有限公司,98012292,8
天裕行,222578352,9
天語手機館,62491919,8
天賜良緣餐飲股份有限公司,229072345,9
天贈有限公司,228387701,9
天躍印刷有限公司,222468080,9
天邦有限公司,927612123,9
天銨國際旅行社股份有限公司,225114567,9
天長地久企業有限公司,34225970,8
天際娛樂股份有限公司,226581550,9
天音國際股份有限公司,232346080,9
天騰科技股份有限公司,35238878,8
天鴻實業有限公司,225216454,9
天鴻營造有限公司,76813307,8
天鵬股份有限公司,228092658,9
天麗股份有限公司,225582785,9
太一道有限公司,35323127,8
太光國際有限公司信義店,34222511,8
太子鋼鐵有限公司,228733257,9
太安廣告行,225981500,9
太宏機車行,73412770,8
太尹針織有限公司,226800460,9
太平洋世界旅行社股份有限公司,225431001,9
太平洋包裝材料有限公司,227603456,9
太平洋水電工程股份有限公司,226626472,9
太平行商業系統股份有限公司,424830307,9
太廣股份有限公司新豐營業所,227150816,9
太捷科技企業有限公司,422532955,9
太易科技有限公司,63361262,8
太易資訊股份有限公司,227228885,9
太松企業股份有限公司,33239777,8
太河廣告有限公司,227027787,9
太湖水產有限公司,33133237,8
太源企業社,55973516,8
太琦科技股份有限公司,223772200,9
太盟光電科技股份有限公司,33576889,8
太笈策略傳播股份有限公司,266050808,9
太美玻璃工業股份有限公司,229863132,9
太華工業社,425611230,9
太豐國際股份有限公司,227207495,9
太金國際旅行社有限公司,73552586,8
太鏵電子有限公司,73387799,8
太陽城社區管理委員會,280763530,9
太陽生鮮農產股份有限公司,55876292,8
太鼎商行,226632030,9
奇享國際生物科技有限公司,223927956,9
奇侑實業有限公司,63023288,8
奇城數位有限公司,62695813,8
奇奕國際股份有限公司,33211188,8
奇威國際洋行有限公司,73712782,8
奇威爾科技有限公司,62362761,8
奇思數碼有限公司,35451601,8
奇恩電子股份有限公司,222996808,9
奇新瑞環保科技股份有限公司,66232688,8
奇新蛋糕屋,229936215,9
奇昇國際有限公司,227763699,9
奇昕實業社,65784129,8
奇朔有限公司,62356365,8
奇正科技股份有限公司,33138801,8
奇毅電子有限公司,32223189,8
奇特機械五金股份有限公司,62601013,8
奇玉股份有限公司,422313473,9
奇異亞洲醫療設備股份有限公司,221837000,9
奇異科技股份有限公司,63842945,8
奇碁科技家具有限公司,227151000,9
奇立科技有限公司,288091866,9
奇美彈簧有限公司,229888833,9
奇蛙室內裝修設計工程有限公司,287870076,9
奇諾科技股份有限公司,228085085,9
奇豪電熱有限公司,34203869,8
奇蹟國際生物科技股份有限公司,32716668,8
奇逸空間設計工作室,227557255,9
奇鋇企業有限公司,47384521,8
奇鴻工程有限公司,226739206,9
奇麟光電股份有限公司,34255785,8
奇麟科技工業股份有限公司,34966000,8
奈威企業有限公司,282628638,9
奈星科技股份有限公司,78155550,8
奈緹雅生物技術有限公司,227751812,9
奉順企業有限公司,226664883,9
奎佑科技有限公司,226317123,9
奎克好富頓台灣股份有限公司,227393707,9
奎冠企業股份有限公司,226815101,9
奎華實業股份有限公司,226474902,9
奔益生技股份有限公司,73300667,8
奕丞國際貿易有限公司,423593515,9
奕奇廣告企業社,62983067,8
奕宸光電有限公司,33761899,8
奕庭有限公司,62804457,8
奕廣螺絲五金股份有限公司,229836963,9
奕旋玻璃有限公司,289855805,9
奕明科技有限公司,34569048,8
奕珅工業股份有限公司,227913634,9
奕瑋國際有限公司,225110608,9
奕立有限公司,33522501,8
奕綸重型機車有限公司,222639958,9
奕能科技有限公司,226101061,9
奕舟企業有限公司,35577443,8
奕葉國際有限公司,35778994,8
奕鈦數位科技有限公司,35403780,8
奕順貿易股份有限公司,222517688,9
奧地利商安德里茲股份有限公司,227227475,9
奧宇國際開發設計有限公司,223058838,9
奧斯坦丁設計有限公司,225151455,9
奧林匹克文化事業股份有限公司附設奧林匹克文理短期補習班高雄分班,912730724,9
奧林匹克資優文理語文短期補習班,229214189,9
奧樂科技股份有限公司,36668690,8
奧櫟國際有限公司,227004991,9
奧海納企業有限公司,222859307,9
奧特拉斯股份有限公司,423377336,9
奧米特整合科技股份有限公司,227467898,9
奧羽資訊科技有限公司,62081800,8
奧費斯有限公司,227114908,9
奧迪恩科技股份有限公司,222085181,9
奧齊鑽石有限公司,227215901,9
奭融實業有限公司,223037008,9
好事得包裝材料有限公司,76528800,8
好事達媒體資源整合行銷股份有限公司,277230807,9
好事達旅行社有限公司,227675748,9
好健康國際有限公司,34222142,8
好兒喜有限公司,424065803,9
好太太有限公司,225148989,9
好好電影工作室有限公司,227098521,9
好媽媽百貨有限公司,48935435,8
好媽媽百貨有限公司田中店,48748780,8
好幸福房屋經紀有限公司,422623461,9
好得實業有限公司,33181677,8
好德貿易股份有限公司,226802167,9
好想餐飲事業有限公司,225030856,9
好正點餐飲事業有限公司,77808337,8
好氏社會企業有限公司,255784219,9
好珈貿易股份有限公司,35302221,8
好用興業有限公司,282951469,9
好田地食品股份有限公司,225782626,9
好的櫥飾有限公司,222937956,9
好省錢百貨有限公司永靖店,48234778,8
好穿成衣有限公司,229556122,9
好站網控電子商務有限公司,422436150,9
好紀興業有限公司,87360136,8
好翫網路科技有限公司,73104779,8
好識文創多媒體藝能有限公司,227686026,9
好運空間國際股份有限公司,226518788,9
好鍾意音樂製作有限公司,282458066,9
好食廚有限公司,277092086,9
如保興業股份有限公司,62393616,8
如平實業股份有限公司,227721000,9
如意生技食品有限公司,286714308,9
如新環境清潔工程有限公司,227493800,9
如是方知公關顧問有限公司,33138609,8
如果建築師事務所,423201836,9
如泉不動產股份有限公司,910510517,9
如珊有限公司,223652321,9
如興股份有限公司,227513111,9
如蘭實業有限公司,277213366,9
如鈺企業社,62555711,8
如霦企業有限公司,229871227,9
妃樂冰品有限公司,55966556,8
妃蕾絲股份有限公司,33525558,8
妍寧有限公司,222585078,9
妍沁生技事業有限公司,73507399,8
妙博士數位資訊科技有限公司,98218568,8
妙紡企業有限公司,229855530,9
妥比氏醫藥生技股份有限公司,223278781,9
妥錠生技有限公司,223711177,9
妮可佳精品服飾店,62284890,8
委奕企業有限公司,985159978,9
姚嘉志建築師事務所,287739800,9
姜博文診所,32714921,8
姜林企業有限公司,286319911,9
姿丹精品服飾有限公司,229334981,9
姿也美容院,72242798,8
威侖小客車租賃股份有限公司,423956400,9
威全機械工業股份有限公司,424223291,9
威凱荃電機有限公司,286867577,9
威利宏有限公司,289147161,9
威利工程股份有限公司,73353166,8
威利斯節能科技有限公司,227928708,9
威升工業股份有限公司,62895471,8
威卡資訊有限公司,34226177,8
威和股份有限公司,227766188,9
威士有限公司,227937909,9
威士登運動科技股份有限公司,437076112,9
威士美國際有限公司,423358899,9
威士金企業有限公司,422771175,9
威宏儀器科技有限公司,33561851,8
威宏銘版印刷有限公司,48329394,8
威富科技有限公司,222601657,9
威寰有限公司,35540389,8
威康藥局,229461128,9
威廉工程有限公司,938769723,9
威廣工程行,931591555,9
威廷機車行,229816659,9
威德小客車租賃有限公司,33937440,8
威捷電子有限公司,34683105,8
威揚車業行,980056369,9
威日光電股份有限公司,78110905,8
威昌環境工程有限公司,422540116,9
威昱科技股份有限公司,287929111,9
威晶資訊有限公司,225163530,9
威格實業有限公司,422425388,9
威炫股份有限公司,225569882,9
威爾斯企業有限公司,226957199,9
威特家電有限公司,422476266,9
威登興業股份有限公司,228085071,9
威登資源回收股份有限公司,33453001,8
威登食品有限公司,973269396,9
威祈有限公司,287973316,9
威禹科技有限公司,229995523,9
威秀貿易有限公司,229297064,9
威立國際企業社,927428368,9
威竑科技有限公司,33136066,8
威絖科技股份有限公司,226411993,9
威翔保全股份有限公司,229528177,9
威翔國際有限公司,228107176,9
威耀騰精密科技股份有限公司,62641900,8
威舜國際貿易有限公司,62760871,8
威訊數位科技有限公司,227293000,9
威豐儀錶有限公司,227829922,9
威辰精密有限公司,76284016,8
威迅航空貨運承攬有限公司,222971188,9
威迅雷射工業有限公司,423380600,9
威逞齒輪事業有限公司,423578628,9
威進實業有限公司,62728479,8
威雲智能股份有限公司,39253565,8
威霆環保再生企業社,33453002,8
威震機車行,427028677,9
